0.00355063,0.919682,0,0.9 
0.472449,0.416891,0.463314,0.434683 
0.268867,0.529086,0.281065,0.544936 
0.525014,0.769871,0.505177,0.767324 
0.345645,0.534089,0.333841,0.517944 
0.491422,0.42322,0.472449,0.416891 
0.533382,0.751706,0.525014,0.769871 
0.307274,0.895971,0.307893,0.875981 
0.533701,0.787886,0.525014,0.769871 
0.550738,0.741767,0.533382,0.751706 
0.103761,0.778331,0.122022,0.786488 
0.551878,0.796229,0.533701,0.787886 
0.571762,0.798383,0.551878,0.796229 
0.591585,0.795729,0.571762,0.798383 
0.608716,0.806051,0.591585,0.795729 
0.155446,0.836016,0.171796,0.824497 
0.161902,0.617936,0.181611,0.614536 
0.222442,0.647093,0.2282,0.666247 
0.547302,0.815699,0.551878,0.796229 
0.267908,0.559999,0.281065,0.544936 
0.424298,0.489603,0.415964,0.471423 
0.322075,0.861879,0.307893,0.875981 
0.345427,0.554087,0.345645,0.534089 
0.497877,0.40429,0.491422,0.42322 
0.413033,0.733252,0.412523,0.753245 
0.566012,0.728857,0.550738,0.741767 
0.573816,0.710442,0.566012,0.728857 
0.627358,0.798809,0.608716,0.806051 
0.500048,0.384408,0.497877,0.40429 
0.255835,0.882606,0.269154,0.867686 
0.255162,0.51452,0.268867,0.529086 
0.574306,0.690448,0.573816,0.710442 
0.242137,0.499343,0.255162,0.51452 
0.64616,0.805626,0.627358,0.798809 
0.661044,0.792267,0.64616,0.805626 
0.134588,0.712929,0.143465,0.73085 
0.385411,0.770172,0.392598,0.751508 
0.679352,0.800318,0.661044,0.792267 
0.591081,0.679557,0.574306,0.690448 
0.292389,0.909329,0.307274,0.895971 
0.698401,0.806411,0.679352,0.800318 
0.437275,0.504821,0.424298,0.489603 
0.607586,0.668262,0.591081,0.679557 
0.463752,0.81207,0.4638,0.79207 
0.499176,0.364427,0.500048,0.384408 
0.182213,0.684915,0.200711,0.692517 
0.715642,0.796274,0.698401,0.806411 
0.499123,0.344428,0.499176,0.364427 
0.308804,0.920756,0.292389,0.909329 
0.730484,0.782868,0.715642,0.796274 
0.749468,0.789162,0.730484,0.782868 
0.408157,0.713855,0.413033,0.733252 
0.144315,0.62746,0.161902,0.617936 
0.328671,0.923058,0.308804,0.920756 
0.659541,0.772323,0.661044,0.792267 
0.762121,0.773674,0.749468,0.789162 
0.50182,0.32461,0.499123,0.344428 
0.62702,0.663537,0.607586,0.668262 
0.78211,0.774347,0.762121,0.773674 
0.79896,0.763573,0.78211,0.774347 
0.222782,0.494304,0.242137,0.499343 
0.818133,0.757881,0.79896,0.763573 
0.518705,0.313891,0.50182,0.32461 
0.207946,0.480891,0.222782,0.494304 
0.306077,0.694494,0.30837,0.714362 
0.452185,0.787052,0.465518,0.772144 
0.133225,0.610817,0.144315,0.62746 
0.29965,0.877481,0.307274,0.895971 
0.513093,0.294694,0.518705,0.313891 
0.62453,0.643693,0.62702,0.663537 
0.622186,0.623831,0.62453,0.643693 
0.236713,0.822445,0.229045,0.840916 
0.532225,0.288868,0.513093,0.294694 
0.504838,0.276477,0.513093,0.294694 
0.340197,0.870341,0.322075,0.861879 
0.330614,0.843793,0.322075,0.861879 
0.541206,0.270998,0.532225,0.288868 
0.270543,0.759286,0.281892,0.742818 
0.618671,0.823397,0.608716,0.806051 
0.190522,0.613581,0.210295,0.610578 
0.123705,0.696149,0.134588,0.712929 
0.79188,0.744868,0.79896,0.763573 
0.539772,0.251049,0.541206,0.270998 
0.541091,0.231093,0.539772,0.251049 
0.306716,0.738554,0.291673,0.725373 
0.245985,0.657098,0.2282,0.666247 
0.548266,0.835675,0.547302,0.815699 
0.690829,0.816697,0.679352,0.800318 
0.549532,0.212962,0.541091,0.231093 
0.530653,0.845151,0.548266,0.835675 
0.604795,0.640447,0.62453,0.643693 
0.366243,0.718895,0.346243,0.718758 
0.794834,0.725088,0.79188,0.744868 
0.103999,0.692732,0.123705,0.696149 
0.181014,0.631176,0.190522,0.613581 
0.638441,0.612178,0.622186,0.623831 
0.633311,0.837024,0.618671,0.823397 
0.645904,0.852561,0.633311,0.837024 
0.569469,0.211375,0.549532,0.212962 
0.189669,0.489011,0.207946,0.480891 
0.806196,0.708628,0.794834,0.725088 
0.589433,0.210167,0.569469,0.211375 
0.390791,0.703936,0.408157,0.713855 
0.813448,0.689989,0.806196,0.708628 
0.661076,0.865592,0.645904,0.852561 
0.221231,0.906091,0.211192,0.888793 
0.535238,0.864618,0.530653,0.845151 
0.452622,0.517647,0.437275,0.504821 
0.837038,0.764407,0.818133,0.757881 
0.813592,0.66999,0.813448,0.689989 
0.660479,0.885584,0.661076,0.865592 
0.608424,0.216437,0.589433,0.210167 
0.825604,0.653999,0.813592,0.66999 
0.64237,0.76207,0.659541,0.772323 
0.775924,0.793366,0.78211,0.774347 
0.252831,0.596068,0.237479,0.583249 
0.532251,0.202894,0.549532,0.212962 
0.781188,0.812661,0.775924,0.793366 
0.845138,0.658289,0.825604,0.653999 
0.360566,0.567158,0.345427,0.554087 
0.588047,0.65138,0.604795,0.640447 
0.534548,0.183026,0.532251,0.202894 
0.540231,0.16385,0.534548,0.183026 
0.649508,0.595519,0.638441,0.612178 
0.826611,0.634024,0.825604,0.653999 
0.16967,0.489218,0.189669,0.489011 
0.535215,0.14449,0.540231,0.16385 
0.825629,0.614048,0.826611,0.634024 
0.163276,0.470268,0.16967,0.489218 
0.0847766,0.698255,0.103999,0.692732 
0.574428,0.818204,0.571762,0.798383 
0.527132,0.882902,0.535238,0.864618 
0.158171,0.45093,0.163276,0.470268 
0.629902,0.599468,0.649508,0.595519 
0.648012,0.901223,0.660479,0.885584 
0.452805,0.828808,0.463752,0.81207 
0.847659,0.781354,0.837038,0.764407 
0.866924,0.775982,0.847659,0.781354 
0.326111,0.538381,0.345645,0.534089 
0.838491,0.598733,0.825629,0.614048 
0.792286,0.829299,0.781188,0.812661 
0.777465,0.754894,0.78211,0.774347 
0.676322,0.89779,0.660479,0.885584 
0.613143,0.588552,0.629902,0.599468 
0.617939,0.198845,0.608424,0.216437 
0.655174,0.919896,0.648012,0.901223 
0.21225,0.590673,0.210295,0.610578 
0.636757,0.192073,0.617939,0.198845 
0.116622,0.599666,0.133225,0.610817 
0.55863,0.244388,0.539772,0.251049 
0.142317,0.438738,0.158171,0.45093 
0.0197346,0.931433,0.00355063,0.919682 
0.5989,0.777115,0.591585,0.795729 
0.805769,0.84407,0.792286,0.829299 
0.483628,0.79469,0.4638,0.79207 
0.648516,0.938755,0.655174,0.919896 
0.842184,0.579076,0.838491,0.598733 
0.881998,0.762838,0.866924,0.775982 
0.656269,0.187681,0.636757,0.192073 
0.853359,0.61211,0.838491,0.598733 
0.693231,0.908472,0.676322,0.89779 
0.625608,0.175469,0.636757,0.192073 
0.673434,0.177416,0.656269,0.187681 
0.420858,0.698406,0.408157,0.713855 
0.692501,0.171379,0.673434,0.177416 
0.623451,0.155585,0.625608,0.175469 
0.393082,0.499182,0.397776,0.479741 
0.240511,0.911409,0.221231,0.906091 
0.566311,0.191626,0.569469,0.211375 
0.122358,0.437459,0.142317,0.438738 
0.804434,0.74331,0.818133,0.757881 
0.33561,0.941816,0.328671,0.923058 
0.102051,0.585966,0.116622,0.599666 
0.212595,0.658395,0.193395,0.663994 
0.864486,0.653222,0.845138,0.658289 
0.517233,0.135735,0.535215,0.14449 
0.762338,0.808044,0.775924,0.793366 
0.646393,0.668505,0.62702,0.663537 
0.709126,0.182497,0.692501,0.171379 
0.729083,0.183804,0.709126,0.182497 
0.545679,0.127445,0.535215,0.14449 
0.12087,0.417515,0.122358,0.437459 
0.497233,0.135767,0.517233,0.135735 
0.556291,0.110493,0.545679,0.127445 
0.818506,0.85949,0.805769,0.84407 
0.0515128,0.941214,0.0569399,0.921965 
0.579758,0.176822,0.566311,0.191626 
0.817619,0.87947,0.818506,0.85949 
0.593196,0.587101,0.613143,0.588552 
0.258221,0.641278,0.245985,0.657098 
0.5525,0.0908552,0.556291,0.110493 
0.849383,0.560417,0.842184,0.579076 
0.21246,0.511435,0.222782,0.494304 
0.662798,0.657064,0.646393,0.668505 
0.213839,0.742418,0.213023,0.722434 
0.254313,0.675281,0.245985,0.657098 
0.0167061,0.869692,0.0171363,0.889688 
0.851694,0.592179,0.853359,0.61211 
0.316116,0.677197,0.306077,0.694494 
0.514617,0.857103,0.530653,0.845151 
0.0945825,0.567412,0.102051,0.585966 
0.873355,0.611726,0.853359,0.61211 
0.528402,0.822242,0.547302,0.815699 
0.900939,0.756417,0.881998,0.762838 
0.117032,0.397886,0.12087,0.417515 
0.0796838,0.55407,0.0945825,0.567412 
0.289761,0.707032,0.30837,0.714362 
0.488041,0.118004,0.497233,0.135767 
0.745294,0.17209,0.729083,0.183804 
0.112863,0.378326,0.117032,0.397886 
0.668892,0.600447,0.649508,0.595519 
0.0694568,0.950047,0.0515128,0.941214 
0.76527,0.171109,0.745294,0.17209 
0.473907,0.754401,0.485468,0.770721 
0.766756,0.151165,0.76527,0.171109 
0.583135,0.739192,0.566012,0.728857 
0.712494,0.913851,0.693231,0.908472 
0.0913624,0.794023,0.103761,0.778331 
0.786033,0.145834,0.766756,0.151165 
0.794493,0.127712,0.786033,0.145834 
0.204537,0.917105,0.221231,0.906091 
0.779794,0.114149,0.794493,0.127712 
0.914337,0.771266,0.900939,0.756417 
0.339986,0.69454,0.328004,0.710553 
0.6101,0.140694,0.623451,0.155585 
0.0928637,0.378118,0.112863,0.378326 
0.139888,0.646964,0.144315,0.62746 
0.126403,0.863551,0.137842,0.847145 
0.569532,0.212152,0.589433,0.210167 
0.311916,0.940512,0.308804,0.920756 
0.763293,0.125451,0.779794,0.114149 
0.0651463,0.540334,0.0796838,0.55407 
0.481417,0.148008,0.497233,0.135767 
0.462994,0.155792,0.481417,0.148008 
0.0677092,0.687829,0.0847766,0.698255 
0.125475,0.457215,0.122358,0.437459 
0.0821193,0.776287,0.0913624,0.794023 
0.79381,0.686198,0.813448,0.689989 
0.838436,0.861165,0.818506,0.85949 
0.0910467,0.358201,0.0928637,0.378118 
0.518843,0.170642,0.534548,0.183026 
0.814309,0.125009,0.794493,0.127712 
0.374301,0.581695,0.360566,0.567158 
0.641528,0.687904,0.646393,0.668505 
0.822233,0.577665,0.842184,0.579076 
0.829162,0.138404,0.814309,0.125009 
0.843237,0.541385,0.849383,0.560417 
0.446754,0.144118,0.462994,0.155792 
0.729761,0.923943,0.712494,0.913851 
0.84529,0.842376,0.838436,0.861165 
0.681215,0.649267,0.662798,0.657064 
0.5693,0.644413,0.588047,0.65138 
0.465246,0.533159,0.452622,0.517647 
0.619808,0.123207,0.6101,0.140694 
0.803255,0.583975,0.822233,0.577665 
0.095415,0.338683,0.0910467,0.358201 
0.180652,0.765794,0.164743,0.753674 
0.84187,0.744999,0.837038,0.764407 
0.174184,0.669557,0.193395,0.663994 
0.427536,0.138581,0.446754,0.144118 
